campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;620605150;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280135;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;643140961;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmGAZP3H;4260557423189;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;643084947;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;14250812;4260557420188;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658295768;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olivenblatt (40% Oleuropein);643089681;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmZ43LYR;4260557420898;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BIO Mushroom Mix;625774145;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmALDCEH;4260557423028;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;626452031;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmR33A3P;4260557421406;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;658280062;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmR33A3P;4260557421406;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868608;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;620530024;5.4.2026;cpc;1,01;;4;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;620564989;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;649085977;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmRLD9ZM;4260557421314;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;643092358;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmR33A3P;4260557421406;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;620566570;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625745395;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmMERCUR;4260557420881;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;643140412;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;626442427;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;620605261;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625773519;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmMERCUR;4260557420881;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;625782152;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;626438714;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Folat;620605315;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445087;5.4.2026;cpc;0,61;;4;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;618496721;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upm27X4XW;4260557422878;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;643126592;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;626443785;5.4.2026;cpc;0,51;;4;1;25;0;0,51;0;0;upmPHKX9F;4260557423141;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rapunzel;658295813;5.4.2026;cpc;0,51;;4;0;0;0;0;0;0;upmDUFHFK;4260557423134;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA;658280007;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chia ?l BIO;643127528;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca + Tribulus;643094146;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmEK72LX;4260557422434;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO + Spirulina BIO;643057141;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;14250597;4260309484185;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;658279956;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;14251013;4260309481665;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;643085808;5.4.2026;cpc;1,01;;3;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;629497666;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmPYECDL;4260557422298;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;620527421;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;14250930;4260309482648;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;658282832;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;620546918;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina;620574476;5.4.2026;cpc;1,11;;3;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Koffein;620560659;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;626451122;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmTG77MW;4260557422991;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;620608016;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658283028;5.4.2026;cpc;1,51;;3;0;0;0;0;0;0;upmX777MU;4260557423363;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;643094177;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;14250930;4260309482648;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445060;5.4.2026;cpc;2,01;;3;0;0;0;0;0;0;upmP94YR7;4260557423530;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620609037;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;625775256;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;620565077;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;658280029;5.4.2026;cpc;0,51;;3;1;33,333333;0;0,51;0;0;upmMMLDZE;4260557420966;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;625773721;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmT99EZK;4260557421123;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Zenzero BIO;658353196;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;626440031;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upm27X4XW;4260557422878;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;641649770;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cannella Ceylon BIO;641627330;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;643241074;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;658280069;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmUZUHTT;4260557421888;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;643089502;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658295815;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;658280053;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296231;5.4.2026;cpc;0,31;;4;0;0;0;0;0;0;upmHULHZD;4260557423370;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo + Ginseng;620565878;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;upmF3XUHA;4260557422106;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;619660758;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;14251013;4260309481665;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077428;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;643091125;5.4.2026;cpc;1,31;;2;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;643089807;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Pulver;658347286;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmHULHZD;4260557423370;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280011;5.4.2026;cpc;0,51;;3;2;100;0;1,02;0;0;upm7C9XR2;4260557420836;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283048;5.4.2026;cpc;1,41;;2;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;5.4.2026;cpc;0,51;;2;2;100;0;1,02;0;0;14251036;4260557420102;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;625771660;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);625772385;5.4.2026;cpc;0,81;;2;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;641643600;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;658295833;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347646;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;14250611;4260309483218;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;658280151;5.4.2026;cpc;0,31;;3;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;643084951;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;14250769;4260557420256;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;643130058;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmD23XCL;4260557422823;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;658280111;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmPYECDL;4260557422298;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868156;5.4.2026;cpc;1,01;;2;1;50;0;1,01;0;0;upmR9H2HU;4260557422892;1,01
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM;653861307;5.4.2026;cpc;1,01;;2;0;0;0;0;0;0;14250924;4260309484130;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;625772285;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;619674321;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;643079936;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;14251102;4260557420027;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM 670mg;643078424;5.4.2026;cpc;0,61;;2;0;0;0;0;0;0;14250924;4260309484130;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296418;5.4.2026;cpc;0,61;;2;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;658282812;5.4.2026;cpc;0,61;;2;0;0;0;0;0;0;upmLCF24D;4260557423035;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;658280010;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;643088001;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658295769;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;643088593;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;643134349;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;625789278;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmPYECDL;4260557422298;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BIO Mushroom Mix;620545551;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmALDCEH;4260557423028;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;14250611;4260309483218;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;627595667;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;625793359;5.4.2026;cpc;0,51;;3;0;0;0;0;0;0;14250930;4260309482648;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658295464;5.4.2026;cpc;0,61;;2;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;643057333;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;14251102;4260557420027;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;643136001;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;658279997;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620541534;5.4.2026;cpc;0,51;;2;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;643082758;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;14251088;4260309481313;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658347224;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;643057502;5.4.2026;cpc;0,31;;2;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658295948;5.4.2026;cpc;0,71;;1;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381330;5.4.2026;cpc;1,01;;1;0;0;0;0;0;0;upmP94YR7;4260557423530;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA in Polvere;658381388;5.4.2026;cpc;1,01;;1;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;641650064;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296416;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;14251088;4260309481313;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;625763780;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;14251013;4260309481665;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847887;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmT99EZK;4260557421123;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;619682703;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upm9RX43T;4260557421031;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;658280001;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283041;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;643090713;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;643084936;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658347334;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;643132496;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347556;5.4.2026;cpc;1,01;;1;0;0;0;0;0;0;14250611;4260309483218;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;619667906;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Serenity;658295817;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;652877682;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;14250775;4260309483089;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279972;5.4.2026;cpc;0,51;;1;1;100;0;0,51;0;0;14251088;4260309481313;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;643080114;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;643089690;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;619677150;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmGL239Y;4260557420812;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutammina in Polvere;649157245;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;643084949;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;14250605;4260557420201;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347645;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;14250611;4260309483218;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;620567773;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;625770439;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445047;5.4.2026;cpc;0,31;;1;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olivo;641644609;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmZ43LYR;4260557420898;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;619721567;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;641642728;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280133;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;619660798;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO;620609040;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upm2E4UWR;4260557421017;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445040;5.4.2026;cpc;1,01;;1;0;0;0;0;0;0;upmP94YR7;4260557423530;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;641622696;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmHHT433;4260557421390;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;620572633;5.4.2026;cpc;1,01;;1;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Salvia BIO;641651421;5.4.2026;cpc;0,51;;1;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
