campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;626451248;1.3.2026;cpc;0,81;;566;15;2,654867;0;12,15;0;0;upm9KDWAZ;4260557421383;0,81
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;649102044;1.3.2026;cpc;0,31;;532;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;629496626;1.3.2026;cpc;1,01;;260;9;3,461538;0;9,09;0;0;upmUX2FW3;4260557420638;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643050566;1.3.2026;cpc;0,31;;257;1;0,389105;0;0,31;0;0;14250692;4260309483065;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353200;1.3.2026;cpc;0,61;;240;5;2,083333;0;3,05;0;0;upm7PGM77;4260557421765;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334267;1.3.2026;cpc;0,31;;231;0;0;0;0;0;0;14251102;4260557420027;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347579;1.3.2026;cpc;0,51;;222;1;0,45045;0;0,51;0;0;upmC4GHAR;4260557421758;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145192;1.3.2026;cpc;1,01;;217;6;2,764977;0;6,06;0;0;upmKAXT9Y;4260557422915;1,01
LIFETIME_BUDGET_EXCEEDED_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658280003;1.3.2026;cpc;0,91;;215;7;3,317536;0;6,37;0;0;upmUX2FW3;4260557420638;0,91
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658280004;1.3.2026;cpc;0,71;;206;4;1,941748;0;2,84;0;0;upmUX2FW3;4260557420638;0,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;658752940;1.3.2026;cpc;0,71;;196;5;2,55102;0;3,55;0;0;upm9KDWAZ;4260557421383;0,71
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;1.3.2026;cpc;0,81;;193;6;3,108808;0;4,86;0;0;upmKAXT9Y;4260557422915;0,81
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;625778996;1.3.2026;cpc;0,71;;182;13;7,303371;0;9,23;0;0;upmEUZ9F7;4260557421376;0,71
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Plus 1000 ?g;641650965;1.3.2026;cpc;0,51;;174;6;3,448276;0;3,06;0;0;upmYTFGGU;4260557420522;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;641644118;1.3.2026;cpc;0,51;;169;3;1,775148;0;1,53;0;0;upmDFWTTT;4260557423110;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelina;620571075;1.3.2026;cpc;0,51;;160;5;3,125;0;2,55;0;0;upm43HM34;4260557421130;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;1.3.2026;cpc;0,51;;153;3;1,960784;0;1,53;0;0;14250976;4260557420034;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;620527447;1.3.2026;cpc;0,51;;152;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658353191;1.3.2026;cpc;0,51;;148;2;1,351351;0;1,02;0;0;14250605;4260557420201;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381497;1.3.2026;cpc;0,51;;144;4;2,777778;0;2,04;0;0;upmUX2FW3;4260557420638;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650859;1.3.2026;cpc;1,01;;144;5;3,472222;0;5,05;0;0;upm7FHKKZ;4260557421437;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381379;1.3.2026;cpc;0,61;;141;0;0;0;0;0;0;upmKYYZM4;4260557423486;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445101;1.3.2026;cpc;1,01;;138;1;0,724638;0;1,01;0;0;14250953;4260557420249;1,01
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658295457;1.3.2026;cpc;1,51;1;137;8;5,839416;12,5;12,08;30,9;255,794702;upm7PGM77;4260557421765;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;649076562;1.3.2026;cpc;1,11;;135;1;0,740741;0;1,11;0;0;upmFY9KW9;4260557420331;1,11
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280045;1.3.2026;cpc;0,31;2;135;3;2,222222;66,666667;0,93;87,6;9419,354839;upmYMX3D7;4260557421147;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olivenblatt (40% Oleuropein);619682203;1.3.2026;cpc;0,51;;134;0;0;0;0;0;0;upmZ43LYR;4260557420898;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;620612855;1.3.2026;cpc;0,51;;134;8;6,060606;0;4,08;0;0;14250692;4260309483065;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes Complex;649113564;1.3.2026;cpc;0,31;;131;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamino Spray per Bambini;649081621;1.3.2026;cpc;0,31;;131;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;649140865;1.3.2026;cpc;0,31;;129;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381499;1.3.2026;cpc;0,31;;129;2;1,550388;0;0,62;0;0;upmUX2FW3;4260557420638;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;649144392;1.3.2026;cpc;0,31;;128;2;1,5625;0;0,62;0;0;upmYRCT9P;4260557422908;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;643057199;1.3.2026;cpc;0,31;;128;3;2,34375;0;0,93;0;0;14250551;4260309484208;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381391;1.3.2026;cpc;1,51;;125;5;4;0;7,55;0;0;14250640;4260309482747;1,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;625779008;1.3.2026;cpc;1,51;1;121;6;4,958678;16,666667;9,06;25,9;285,871965;upm9KDWAZ;4260557421383;1,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334266;1.3.2026;cpc;0,51;;118;5;4,237288;0;2,55;0;0;14251102;4260557420027;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;649076814;1.3.2026;cpc;0,31;;117;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;1.3.2026;cpc;0,51;;117;7;5,982906;0;3,57;0;0;upmTZFCGA;4260557422199;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280044;1.3.2026;cpc;0,51;1;123;6;5,217391;16,666667;3,06;43,8;1431,372549;upmYMX3D7;4260557421147;0,51
LIFETIME_BUDGET_EXCEEDED_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;618496728;1.3.2026;cpc;1,01;;114;9;7,894737;0;9,09;0;0;upmYCXAL7;4260557421932;1,01
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ferro;649156048;1.3.2026;cpc;0,31;;113;0;0;0;0;0;0;upmGAZP3H;4260557423189;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Bisglicinato;649159286;1.3.2026;cpc;1,11;;103;2;1,941748;0;2,22;0;0;upmX4LT4H;4260557423257;1,11
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;620545279;1.3.2026;cpc;1,51;;103;5;4,854369;0;7,55;0;0;upm9KDWAZ;4260557421383;1,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;641622756;1.3.2026;cpc;0,51;;103;4;3,883495;0;2,04;0;0;upm3RXHUC;4260557422229;0,51
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347607;1.3.2026;cpc;0,51;;105;3;2,941176;0;1,53;0;0;upmC4GHAR;4260557421758;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296371;1.3.2026;cpc;0,31;;101;0;0;0;0;0;0;14250976;4260557420034;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;641646664;1.3.2026;cpc;0,51;;100;8;8;0;4,08;0;0;upmZFGPHR;4260557422830;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658280057;1.3.2026;cpc;0,41;;100;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;649150541;1.3.2026;cpc;0,31;;96;1;1,041667;0;0,31;0;0;upmDFWTTT;4260557423110;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658280066;1.3.2026;cpc;1,11;;95;2;2,105263;0;2,22;0;0;upm7PGM77;4260557421765;1,11
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;649103717;1.3.2026;cpc;0,31;;94;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620501440;1.3.2026;cpc;1,01;;94;5;5,319149;0;5,05;0;0;14250551;4260309484208;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;1.3.2026;cpc;0,51;;92;8;8,695652;0;4,08;0;0;upmKAXT9Y;4260557422915;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103716;1.3.2026;cpc;0,31;;91;0;0;0;0;0;0;upmKY422A;4260557422212;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;1.3.2026;cpc;0,71;;90;3;3,333333;0;2,13;0;0;14250893;4260309481115;0,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388299;1.3.2026;cpc;0,31;;90;0;0;0;0;0;0;14250893;4260309481115;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;1.3.2026;cpc;1,01;;89;3;3,370787;0;3,03;0;0;upm2XGYDU;4260557422489;1,01
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olivenblatt (40% Oleuropein);625773302;1.3.2026;cpc;0,51;;88;0;0;0;0;0;0;upmZ43LYR;4260557420898;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077470;1.3.2026;cpc;0,31;;87;1;1,149425;0;0,31;0;0;upmYMX3D7;4260557421147;0,31
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;626443803;1.3.2026;cpc;0,51;;90;6;6,896552;0;3,06;0;0;upmGAZP3H;4260557423189;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene Plus;641622772;1.3.2026;cpc;0,51;;86;1;1,162791;0;0,51;0;0;upmGPMUEM;4260557422427;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445100;1.3.2026;cpc;0,31;;86;1;1,162791;0;0,31;0;0;14250812;4260557420188;0,31
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;658280115;1.3.2026;cpc;0,51;;90;2;2,352941;0;1,02;0;0;upmMPKDE7;4260557422311;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279991;1.3.2026;cpc;0,51;;85;1;1,176471;0;0,51;0;0;upmUFEEWW;4260557420300;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;649076940;1.3.2026;cpc;0,31;;84;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes Complex;649113218;1.3.2026;cpc;0,51;;84;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;658295837;1.3.2026;cpc;0,51;;83;2;2,409639;0;1,02;0;0;upm9HWLUD;4260557421055;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;620566536;1.3.2026;cpc;0,51;;82;5;6,097561;0;2,55;0;0;upmUPLLZH;4260557420676;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352462;1.3.2026;cpc;0,31;;81;0;0;0;0;0;0;14250686;4260309481603;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658295460;1.3.2026;cpc;1,01;1;81;2;2,5;50;2,02;19,9;985,148515;upmX777MU;4260557423363;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;1.3.2026;cpc;0,51;;79;0;0;0;0;0;0;upmKY422A;4260557422212;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;641628925;1.3.2026;cpc;0,51;;78;0;0;0;0;0;0;upmHCULGA;4260557422755;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;649171519;1.3.2026;cpc;0,51;;79;3;3,846154;0;1,53;0;0;upm9ZTF3H;4260557421178;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;658295889;1.3.2026;cpc;0,31;;77;1;1,298701;0;0,31;0;0;upm2XGYDU;4260557422489;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rosskastanie Plus BIO;658295841;1.3.2026;cpc;0,51;;77;1;1,315789;0;0,51;0;0;upmUR4ZK4;4260557421239;0,51
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;620605197;1.3.2026;cpc;0,51;;76;1;1,315789;0;0,51;0;0;upmGPMUEM;4260557422427;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296233;1.3.2026;cpc;0,31;;74;1;1,351351;0;0,31;0;0;upmFYFHAU;4260557423424;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;625786532;1.3.2026;cpc;1,01;;78;8;10,810811;0;8,08;0;0;upm7PGM77;4260557421765;1,01
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;620530762;1.3.2026;cpc;1,41;;71;1;1,408451;0;1,41;0;0;upmK3CG99;4260557422656;1,41
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;625767437;1.3.2026;cpc;0,51;;77;1;1,428571;0;0,51;0;0;14250841;4260309481108;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;620609091;1.3.2026;cpc;0,51;;69;2;2,898551;0;1,02;0;0;14250640;4260309482747;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;628844146;1.3.2026;cpc;1,11;;69;1;1,449275;0;1,11;0;0;14250893;4260309481115;1,11
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;658279988;1.3.2026;cpc;0,31;;69;0;0;0;0;0;0;14250769;4260557420256;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina;649092862;1.3.2026;cpc;0,41;;69;1;1,449275;0;0,41;0;0;upmYPTY2W;4260557421925;0,41
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334350;1.3.2026;cpc;0,81;;68;0;0;0;0;0;0;upmK3CG99;4260557422656;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;649077192;1.3.2026;cpc;0,31;;67;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279992;1.3.2026;cpc;0,31;;69;1;1,492537;0;0,31;0;0;upmUFEEWW;4260557420300;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331670;1.3.2026;cpc;0,31;;67;1;1,492537;0;0,31;0;0;14251094;4260309482754;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;626442372;1.3.2026;cpc;1,31;;67;1;1,515152;0;1,31;0;0;upmKAXT9Y;4260557422915;1,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280012;1.3.2026;cpc;0,31;;66;1;1,515152;0;0,31;0;0;upm7C9XR2;4260557420836;0,31
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658280049;1.3.2026;cpc;0,31;;66;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280011;1.3.2026;cpc;0,51;;65;4;6,153846;0;2,04;0;0;upm7C9XR2;4260557420836;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;618496719;1.3.2026;cpc;1,11;;66;0;0;0;0;0;0;upmE39PTR;NOT_FOUND;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;641620457;1.3.2026;cpc;1,01;;65;2;3,076923;0;2,02;0;0;upmE39PTR;NOT_FOUND;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;658280077;1.3.2026;cpc;0,31;;65;0;0;0;0;0;0;upmYCXAL7;4260557421932;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;641629767;1.3.2026;cpc;0,51;;65;2;3,076923;0;1,02;0;0;upmYRCT9P;4260557422908;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331759;1.3.2026;cpc;0,31;;65;1;1,538462;0;0,31;0;0;14250692;4260309483065;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositolo in Polvere;658296224;1.3.2026;cpc;0,61;;64;0;0;0;0;0;0;upmX777MU;4260557423363;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;658280116;1.3.2026;cpc;0,71;;63;1;1,587302;0;0,71;0;0;upmMPKDE7;4260557422311;0,71
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331659;1.3.2026;cpc;0,51;;63;5;7,936508;0;2,55;0;0;14251094;4260309482754;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;619697372;1.3.2026;cpc;0,51;;62;3;4,83871;0;1,53;0;0;upmD3U322;4260557421192;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;649142586;1.3.2026;cpc;0,31;;61;0;0;0;0;0;0;upm27X4XW;4260557422878;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;641650716;1.3.2026;cpc;0,51;;61;2;3,278689;0;1,02;0;0;upmGAZP3H;4260557423189;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;658295888;1.3.2026;cpc;0,51;;60;4;6,666667;0;2,04;0;0;upm2XGYDU;4260557422489;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;620565741;1.3.2026;cpc;1,21;;60;5;8,333333;0;6,05;0;0;upmWCKTTE;4260309481214;1,21
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;649104408;1.3.2026;cpc;0,31;;60;0;0;0;0;0;0;upmMPKDE7;4260557422311;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;658280152;1.3.2026;cpc;0,51;;66;1;1,666667;0;0,51;0;0;upmHCULGA;4260557422755;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Aglio Plus;649116897;1.3.2026;cpc;0,31;;60;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331730;1.3.2026;cpc;0,51;;60;0;0;0;0;0;0;14250692;4260309483065;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;625768092;1.3.2026;cpc;0,51;;60;2;3,333333;0;1,02;0;0;14250812;4260557420188;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;658280064;1.3.2026;cpc;1,11;;59;3;5,084746;0;3,33;0;0;upm7FHKKZ;4260557421437;1,11
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296411;1.3.2026;cpc;0,51;;59;1;1,694915;0;0,51;0;0;14251013;4260309481665;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;629496627;1.3.2026;cpc;0,51;;59;4;6,779661;0;2,04;0;0;upmUFEEWW;4260557420300;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;620501456;1.3.2026;cpc;0,51;;59;2;3,389831;0;1,02;0;0;upmGPMUEM;4260557422427;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;658280160;1.3.2026;cpc;0,31;;58;0;0;0;0;0;0;upmD23XCL;4260557422823;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene Plus;649106236;1.3.2026;cpc;0,31;;58;1;1,724138;0;0,31;0;0;upmGPMUEM;4260557422427;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;620592111;1.3.2026;cpc;1,71;;58;2;3,448276;0;3,42;0;0;upmX4LT4H;4260557423257;1,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folato;649111206;1.3.2026;cpc;0,31;;56;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331796;1.3.2026;cpc;0,51;;56;6;10,714286;0;3,06;0;0;14250597;4260309484185;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;641627926;1.3.2026;cpc;0,51;;56;2;3,571429;0;1,02;0;0;upmK7YWLD;4260557422649;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olivenblatt (40% Oleuropein);658280028;1.3.2026;cpc;0,31;;55;1;1,818182;0;0,31;0;0;upmZ43LYR;4260557420898;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;1.3.2026;cpc;1,51;;55;3;5,454545;0;4,53;0;0;upmKAXT9Y;4260557422915;1,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;619716956;1.3.2026;cpc;0,51;;55;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO ZMA (Zink + Magnesium + Vitamin B6);620595473;1.3.2026;cpc;0,51;;55;0;0;0;0;0;0;upmRXLDAR;4260557422465;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;620501459;1.3.2026;cpc;0,51;;54;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen;658282829;1.3.2026;cpc;0,31;;54;2;3,703704;0;0,62;0;0;upmGAZP3H;4260557423189;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;658279979;1.3.2026;cpc;0,31;;53;1;1,886792;0;0,31;0;0;14251036;4260557420102;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445102;1.3.2026;cpc;0,31;;53;2;3,773585;0;0,62;0;0;14250953;4260557420249;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620608017;1.3.2026;cpc;0,51;;53;1;1,886792;0;0,51;0;0;upmTYL3Y7;4260557420737;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;1.3.2026;cpc;0,51;;53;0;0;0;0;0;0;14250605;4260557420201;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;1.3.2026;cpc;0,51;;53;0;0;0;0;0;0;14251036;4260557420102;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381501;1.3.2026;cpc;0,51;;52;4;7,692308;0;2,04;0;0;upmD7EWMP;4260557420454;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;658280035;1.3.2026;cpc;0,51;;52;2;3,846154;0;1,02;0;0;upm4ZWYPF;4260557420980;0,51
