campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;649102044;2.6.2026;cpc;0,31;;318;1;0,395257;0;0,31;0;0;upm4XDXPR;4260557422045;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;626451248;2.6.2026;cpc;0,81;;196;3;1,530612;0;2,43;0;0;upm9KDWAZ;4260557421383;0,81
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;649076814;2.6.2026;cpc;0,31;;265;3;1,538462;0;0,93;0;0;upmUPLLZH;4260557420676;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;641627926;2.6.2026;cpc;0,51;;188;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103716;2.6.2026;cpc;0,31;;212;0;0;0;0;0;0;upmKY422A;4260557422212;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Complex;620566101;2.6.2026;cpc;0,51;;162;6;3,703704;0;3,06;0;0;upmUZUHTT;4260557421888;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio + Potassio;620566099;2.6.2026;cpc;0,51;;147;2;1,360544;0;1,02;0;0;upm32MART;4260557420287;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;658752940;2.6.2026;cpc;0,81;;195;1;0,729927;0;0,81;0;0;upm9KDWAZ;4260557421383;0,81
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;649102998;2.6.2026;cpc;0,31;;168;2;1,5625;0;0,62;0;0;upmTZFCGA;4260557422199;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;620596596;2.6.2026;cpc;0,51;;119;2;1,680672;0;1,02;0;0;upmD23XCL;4260557422823;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;2.6.2026;cpc;1,01;;115;4;3,478261;0;4,04;0;0;upm2XGYDU;4260557422489;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;643057199;2.6.2026;cpc;0,31;;130;0;0;0;0;0;0;14250551;4260309484208;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381497;2.6.2026;cpc;0,51;;103;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658280004;2.6.2026;cpc;0,91;;136;1;1;0;0,91;0;0;upmUX2FW3;4260557420638;0,91
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;641644118;2.6.2026;cpc;0,51;;92;2;2,173913;0;1,02;0;0;upmDFWTTT;4260557423110;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;2.6.2026;cpc;0,51;;85;1;1,176471;0;0,51;0;0;upmKY422A;4260557422212;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;625779008;2.6.2026;cpc;1,71;;85;1;1,190476;0;1,71;0;0;upm9KDWAZ;4260557421383;1,71
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381383;2.6.2026;cpc;0,51;;82;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381503;2.6.2026;cpc;0,31;;116;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelina;620571075;2.6.2026;cpc;0,51;;78;0;0;0;0;0;0;upm43HM34;4260557421130;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;641646664;2.6.2026;cpc;0,51;;77;1;1,298701;0;0,51;0;0;upmZFGPHR;4260557422830;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658347159;2.6.2026;cpc;0,31;;102;2;2,702703;0;0,62;0;0;upmU9FP9M;4260557423325;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;658280160;2.6.2026;cpc;0,31;;74;1;1,492537;0;0,31;0;0;upmD23XCL;4260557422823;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620501440;2.6.2026;cpc;1,01;;67;2;2,985075;0;2,02;0;0;14250551;4260309484208;1,01
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;619682540;2.6.2026;cpc;0,91;;64;1;1,5625;0;0,91;0;0;upm4ZWYPF;4260557420980;0,91
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina BIO;649155147;2.6.2026;cpc;0,61;;89;1;1,587302;0;0,61;0;0;upm7GZX42;4260557423165;0,61
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;641628925;2.6.2026;cpc;0,51;;62;1;1,612903;0;0,51;0;0;upmHCULGA;4260557422755;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;649149549;2.6.2026;cpc;0,81;;84;1;1,639344;0;0,81;0;0;upmG4PKUG;4260557423042;0,81
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;617842637;2.6.2026;cpc;2,11;;62;2;3,278689;0;4,22;0;0;upmX4LT4H;4260557423257;2,11
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;649077191;2.6.2026;cpc;0,51;;59;1;1,694915;0;0,51;0;0;upm7C9XR2;4260557420836;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Complex;649091773;2.6.2026;cpc;0,31;;86;0;0;0;0;0;0;upmUZUHTT;4260557421888;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334267;2.6.2026;cpc;0,31;;88;0;0;0;0;0;0;14251102;4260557420027;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;643093526;2.6.2026;cpc;0,61;;100;1;1,754386;0;0,61;0;0;upm2HFKPC;4260557422021;0,61
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334266;2.6.2026;cpc;0,51;;57;1;1,754386;0;0,51;0;0;14251102;4260557420027;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381378;2.6.2026;cpc;1,01;;56;0;0;0;0;0;0;upmKYYZM4;4260557423486;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650859;2.6.2026;cpc;1,21;;55;1;1,818182;0;1,21;0;0;upm7FHKKZ;4260557421437;1,21
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;627592060;2.6.2026;cpc;0,51;;54;1;1,851852;0;0,51;0;0;upmHHT433;4260557421390;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;643092529;2.6.2026;cpc;0,31;;73;2;3,846154;0;0,62;0;0;upm97PFY9;4260557421826;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658280057;2.6.2026;cpc;0,61;;74;1;1,923077;0;0,61;0;0;upmEUZ9F7;4260557421376;0,61
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;2.6.2026;cpc;1,41;;62;2;3,921569;0;2,82;0;0;upmKY422A;4260557422212;1,41
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331730;2.6.2026;cpc;0,51;;51;1;1,960784;0;0,51;0;0;14250692;4260309483065;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;620545279;2.6.2026;cpc;1,71;;50;1;2;0;1,71;0;0;upm9KDWAZ;4260557421383;1,71
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;629496626;2.6.2026;cpc;1,21;;50;2;4;0;2,42;0;0;upmUX2FW3;4260557420638;1,21
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;629516457;2.6.2026;cpc;0,51;;49;1;2,040816;0;0,51;0;0;14251102;4260557420027;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;625786532;2.6.2026;cpc;1,01;;49;1;2,040816;0;1,01;0;0;upm7PGM77;4260557421765;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;643079421;2.6.2026;cpc;0,31;;67;0;0;0;0;0;0;14250551;4260309484208;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381379;2.6.2026;cpc;0,61;;78;1;2,083333;0;0,61;0;0;upmKYYZM4;4260557423486;0,61
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334348;2.6.2026;cpc;1,21;1;48;3;6,25;33,333333;3,63;53,8;1482,093664;upmK3CG99;4260557422656;1,21
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;643094174;2.6.2026;cpc;0,31;;102;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Bisglicinato;649159286;2.6.2026;cpc;1,31;;74;2;4,255319;0;2,62;0;0;upmX4LT4H;4260557423257;1,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rosskastanie Plus BIO;643090783;2.6.2026;cpc;0,41;;65;2;4,255319;0;0,82;0;0;upmUR4ZK4;4260557421239;0,41
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331659;2.6.2026;cpc;0,51;;47;2;4,255319;0;1,02;0;0;14251094;4260309482754;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;625778996;2.6.2026;cpc;0,81;;46;1;2,173913;0;0,81;0;0;upmEUZ9F7;4260557421376;0,81
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;658280034;2.6.2026;cpc;0,91;;46;3;6,521739;0;2,73;0;0;upm4ZWYPF;4260557420980;0,91
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620605193;2.6.2026;cpc;1,01;;46;1;2,173913;0;1,01;0;0;14250551;4260309484208;1,01
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620608017;2.6.2026;cpc;0,51;;48;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;619661620;2.6.2026;cpc;0,51;;45;1;2,222222;0;0,51;0;0;14250769;4260557420256;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;620612855;2.6.2026;cpc;0,51;1;44;2;4,545455;50;1,02;20,9;2049,019608;14250692;4260309483065;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643050566;2.6.2026;cpc;0,31;;57;0;0;0;0;0;0;14250692;4260309483065;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381499;2.6.2026;cpc;0,31;;85;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;620566536;2.6.2026;cpc;0,51;;43;1;2,325581;0;0,51;0;0;upmUPLLZH;4260557420676;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;620530762;2.6.2026;cpc;1,51;;43;0;0;0;0;0;0;upmK3CG99;4260557422656;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;658280090;2.6.2026;cpc;0,71;;52;1;2,325581;0;0,71;0;0;upm2HFKPC;4260557422021;0,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola Rosea;658445094;2.6.2026;cpc;0,31;;72;1;2,380952;0;0,31;0;0;14251036;4260557420102;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olivenblatt (40% Oleuropein);619682203;2.6.2026;cpc;0,51;;42;0;0;0;0;0;0;upmZ43LYR;4260557420898;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;641649766;2.6.2026;cpc;0,51;;42;1;2,380952;0;0,51;0;0;upmR9H2HU;4260557422892;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina;649092862;2.6.2026;cpc;0,41;;63;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;620609091;2.6.2026;cpc;0,51;;42;0;0;0;0;0;0;14250640;4260309482747;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prostaid Complex;658727261;2.6.2026;cpc;1,31;;40;0;0;0;0;0;0;upmCEE43U;4260557420515;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;658280050;2.6.2026;cpc;0,31;;49;0;0;0;0;0;0;upmD3U322;4260557421192;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643077960;2.6.2026;cpc;0,31;;54;0;0;0;0;0;0;14250692;4260309483065;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279991;2.6.2026;cpc;0,51;;40;2;5;0;1,02;0;0;upmUFEEWW;4260557420300;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrolo Plus;620567258;2.6.2026;cpc;0,51;;39;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347596;2.6.2026;cpc;0,51;;40;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;649077192;2.6.2026;cpc;0,31;;49;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296371;2.6.2026;cpc;0,31;;54;1;2,702703;0;0,31;0;0;14250976;4260557420034;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334303;2.6.2026;cpc;0,31;;54;0;0;0;0;0;0;14250611;4260309483218;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;2.6.2026;cpc;0,51;;37;3;8,108108;0;1,53;0;0;upmTZFCGA;4260557422199;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;619660946;2.6.2026;cpc;1,01;;36;0;0;0;0;0;0;14251036;4260557420102;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;620501459;2.6.2026;cpc;0,51;;36;2;5,555556;0;1,02;0;0;upm7C9XR2;4260557420836;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;643089603;2.6.2026;cpc;0,31;;48;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cumino Nero BIO;658352477;2.6.2026;cpc;0,51;;35;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331804;2.6.2026;cpc;0,31;;49;2;5,714286;0;0,62;0;0;14250597;4260309484185;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445099;2.6.2026;cpc;1,01;;34;0;0;0;0;0;0;14250812;4260557420188;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280011;2.6.2026;cpc;0,51;;34;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077470;2.6.2026;cpc;0,31;;48;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620567054;2.6.2026;cpc;0,51;;34;1;2,941176;0;0,51;0;0;upmTYL3Y7;4260557420737;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;620605288;2.6.2026;cpc;0,51;;35;0;0;0;0;0;0;upmHHT433;4260557421390;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352468;2.6.2026;cpc;0,31;;41;0;0;0;0;0;0;upmGMGWYP;4260309481979;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;643090107;2.6.2026;cpc;0,31;;47;1;3,030303;0;0,31;0;0;upmD3U322;4260557421192;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;2.6.2026;cpc;0,51;;33;1;3,030303;0;0,51;0;0;14250605;4260557420201;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;625767929;2.6.2026;cpc;0,51;;33;1;3,030303;0;0,51;0;0;14250605;4260557420201;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;649077110;2.6.2026;cpc;1,11;;42;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;643082833;2.6.2026;cpc;0,31;;49;0;0;0;0;0;0;14251036;4260557420102;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;643090845;2.6.2026;cpc;0,31;;45;0;0;0;0;0;0;upmRLD9ZM;4260557421314;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;649171519;2.6.2026;cpc;0,51;;31;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;625767437;2.6.2026;cpc;0,51;;31;1;3,225806;0;0,51;0;0;14250841;4260309481108;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;653854384;2.6.2026;cpc;0,31;;52;0;0;0;0;0;0;upmFACEA7;4260557423356;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;2.6.2026;cpc;0,51;;31;1;3,225806;0;0,51;0;0;14250976;4260557420034;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;649150541;2.6.2026;cpc;0,31;;52;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;2.6.2026;cpc;0,71;;30;2;6,666667;0;1,42;0;0;14250893;4260309481115;0,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296416;2.6.2026;cpc;0,31;;43;0;0;0;0;0;0;14251088;4260309481313;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658295946;2.6.2026;cpc;0,91;1;30;3;10;33,333333;2,73;53,8;1970,695971;upmEUZ9F7;4260557421376;0,91
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;649145562;2.6.2026;cpc;0,31;;62;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353200;2.6.2026;cpc;0,61;;45;0;0;0;0;0;0;upm7PGM77;4260557421765;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;617842699;2.6.2026;cpc;0,51;;29;0;0;0;0;0;0;upmD23XCL;4260557422823;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353199;2.6.2026;cpc;1,51;;29;1;3,448276;0;1,51;0;0;upm7PGM77;4260557421765;1,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;629496627;2.6.2026;cpc;0,51;;29;1;3,448276;0;0,51;0;0;upmUFEEWW;4260557420300;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;2.6.2026;cpc;1,51;;29;3;10,344828;0;4,53;0;0;upmKAXT9Y;4260557422915;1,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;2.6.2026;cpc;0,91;;29;1;3,448276;0;0,91;0;0;upmKAXT9Y;4260557422915;0,91
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio + Potassio;649076465;2.6.2026;cpc;0,31;;56;0;0;0;0;0;0;upm32MART;4260557420287;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo Plus;620572756;2.6.2026;cpc;0,51;;28;1;3,571429;0;0,51;0;0;upmD3U322;4260557421192;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;619660802;2.6.2026;cpc;1,51;1;28;1;3,571429;100;1,51;24,9;1649,006623;14250640;4260309482747;1,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;626442372;2.6.2026;cpc;1,51;;28;3;10,714286;0;4,53;0;0;upmKAXT9Y;4260557422915;1,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658280102;2.6.2026;cpc;0,41;;33;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;658280058;2.6.2026;cpc;1,31;;39;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;619721771;2.6.2026;cpc;0,51;;27;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;620565741;2.6.2026;cpc;1,21;;27;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296413;2.6.2026;cpc;0,31;;48;0;0;0;0;0;0;14251013;4260309481665;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo Biloba;620565877;2.6.2026;cpc;0,51;;27;0;0;0;0;0;0;upmDYUXLH;4260557420119;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658295457;2.6.2026;cpc;1,71;;27;2;7,407407;0;3,42;0;0;upm7PGM77;4260557421765;1,71
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;619660673;2.6.2026;cpc;1,51;;26;0;0;0;0;0;0;14250686;4260309481603;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;643093284;2.6.2026;cpc;0,51;;38;1;3,846154;0;0,51;0;0;upmYCXAL7;4260557421932;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;620527447;2.6.2026;cpc;0,51;;26;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO NAC;641624234;2.6.2026;cpc;0,51;;26;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Aglio Plus;641627386;2.6.2026;cpc;0,51;;26;1;3,846154;0;0,51;0;0;upm2WRLPU;4260557422632;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO ZMA;641623418;2.6.2026;cpc;0,51;;26;3;11,538462;0;1,53;0;0;upmRXLDAR;4260557422465;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;658280064;2.6.2026;cpc;1,31;1;26;1;3,846154;100;1,31;24,9;1900,763359;upm7FHKKZ;4260557421437;1,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;625768092;2.6.2026;cpc;0,51;;26;0;0;0;0;0;0;14250812;4260557420188;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;2.6.2026;cpc;0,51;;26;0;0;0;0;0;0;14251036;4260557420102;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658283042;2.6.2026;cpc;0,51;;25;0;0;0;0;0;0;upmP77L3M;4260557423288;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;2.6.2026;cpc;0,51;;25;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658280066;2.6.2026;cpc;1,21;;34;0;0;0;0;0;0;upm7PGM77;4260557421765;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Origano BIO;649094039;2.6.2026;cpc;0,31;;40;1;4,166667;0;0,31;0;0;upmYCXAL7;4260557421932;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;618496725;2.6.2026;cpc;0,51;;24;0;0;0;0;0;0;14250976;4260557420034;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;620609408;2.6.2026;cpc;0,51;;28;1;4,166667;0;0,51;0;0;14250976;4260557420034;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;658295837;2.6.2026;cpc;0,51;;24;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Biancospino BIO;649076903;2.6.2026;cpc;0,31;;29;0;0;0;0;0;0;upmXW7KXD;4260557420720;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;625789014;2.6.2026;cpc;0,51;;24;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;649076562;2.6.2026;cpc;1,31;;40;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
