campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381379;1.2.2026;cpc;0,61;;320;1;0,3125;0;0,61;0;0;upmKYYZM4;4260557423486;0,61
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643050566;1.2.2026;cpc;0,31;;315;2;0,634921;0;0,62;0;0;14250692;4260309483065;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103716;1.2.2026;cpc;0,31;;292;0;0;0;0;0;0;upmKY422A;4260557422212;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145192;1.2.2026;cpc;0,61;;259;4;1,550388;0;2,44;0;0;upmKAXT9Y;4260557422915;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334267;1.2.2026;cpc;0,31;;243;4;1,652893;0;1,24;0;0;14251102;4260557420027;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353199;1.2.2026;cpc;1,51;1;233;8;3,433476;12,5;12,08;61,8;511,589404;upm7PGM77;4260557421765;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388299;1.2.2026;cpc;0,31;;219;2;0,913242;0;0,62;0;0;14250893;4260309481115;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;641622756;1.2.2026;cpc;0,51;;219;8;3,652968;0;4,08;0;0;upm3RXHUC;4260557422229;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296371;1.2.2026;cpc;0,31;;193;2;1,036269;0;0,62;0;0;14250976;4260557420034;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folat;643094175;1.2.2026;cpc;0,31;;192;1;0,520833;0;0,31;0;0;upmZR3PP7;4260557422496;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353200;1.2.2026;cpc;0,61;;191;1;0,52356;0;0,61;0;0;upm7PGM77;4260557421765;0,61
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334266;1.2.2026;cpc;0,51;;189;7;3,703704;0;3,57;0;0;14251102;4260557420027;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381383;1.2.2026;cpc;0,51;;180;2;1,111111;0;1,02;0;0;upmF2AFXC;4260557423509;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;1.2.2026;cpc;0,51;;175;5;2,857143;0;2,55;0;0;14250976;4260557420034;0,51
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;643132496;1.2.2026;cpc;0,31;;174;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;649144392;1.2.2026;cpc;0,31;;174;3;1,724138;0;0,93;0;0;upmYRCT9P;4260557422908;0,31
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445101;1.2.2026;cpc;1,01;;168;0;0;0;0;0;0;14250953;4260557420249;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina BIO;649155147;1.2.2026;cpc;0,41;;160;1;0,625;0;0,41;0;0;upm7GZX42;4260557423165;0,41
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;641644118;1.2.2026;cpc;0,51;;152;3;1,973684;0;1,53;0;0;upmDFWTTT;4260557423110;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352462;1.2.2026;cpc;0,31;;151;4;2,649007;0;1,24;0;0;14250686;4260309481603;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;1.2.2026;cpc;0,71;;143;1;0,699301;0;0,71;0;0;upmKY422A;4260557422212;0,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296233;1.2.2026;cpc;0,31;;143;4;2,797203;0;1,24;0;0;upmFYFHAU;4260557423424;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;649150541;1.2.2026;cpc;0,31;;141;2;1,41844;0;0,62;0;0;upmDFWTTT;4260557423110;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;620612855;1.2.2026;cpc;0,51;;144;9;6,569343;0;4,59;0;0;14250692;4260309483065;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tirosina Plus;649142984;1.2.2026;cpc;0,51;;137;8;5,839416;0;4,08;0;0;upm2FC2LC;4260557422885;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olivenblatt (40% Oleuropein);625773302;1.2.2026;cpc;0,51;1;133;1;0,75188;100;0,51;25,9;5078,431373;upmZ43LYR;4260557420898;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650859;1.2.2026;cpc;0,51;;131;3;2,290076;0;1,53;0;0;upm7FHKKZ;4260557421437;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;658295837;1.2.2026;cpc;0,51;;129;2;1,550388;0;1,02;0;0;upm9HWLUD;4260557421055;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331730;1.2.2026;cpc;0,51;1;125;4;3,2;25;2,04;21,99;1077,941176;14250692;4260309483065;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;641629767;1.2.2026;cpc;0,51;;124;6;4,83871;0;3,06;0;0;upmYRCT9P;4260557422908;0,51
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334350;1.2.2026;cpc;0,61;;122;2;1,639344;0;1,22;0;0;upmK3CG99;4260557422656;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;649103717;1.2.2026;cpc;0,31;;115;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;626451248;1.2.2026;cpc;0,71;;114;13;11,403509;0;9,23;0;0;upm9KDWAZ;4260557421383;0,71
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;641650716;1.2.2026;cpc;0,51;;113;1;0,884956;0;0,51;0;0;upmGAZP3H;4260557423189;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381391;1.2.2026;cpc;1,51;;113;4;3,539823;0;6,04;0;0;14250640;4260309482747;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Bisglicinato;649159286;1.2.2026;cpc;0,51;;112;2;1,785714;0;1,02;0;0;upmX4LT4H;4260557423257;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;643231145;1.2.2026;cpc;0,91;1;112;1;0,892857;100;0,91;20,9;2296,703297;upmX4LT4H;4260557423257;0,91
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes Complex;649113218;1.2.2026;cpc;0,51;;112;1;0,892857;0;0,51;0;0;upmP3AFZZ;4260557422533;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelina;620571075;1.2.2026;cpc;0,51;;110;2;1,818182;0;1,02;0;0;upm43HM34;4260557421130;0,51
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ferro;649156048;1.2.2026;cpc;0,31;;107;0;0;0;0;0;0;upmGAZP3H;4260557423189;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rosskastanie Plus BIO;643090783;1.2.2026;cpc;0,41;;106;0;0;0;0;0;0;upmUR4ZK4;4260557421239;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;649171519;1.2.2026;cpc;0,51;;109;1;0,952381;0;0,51;0;0;upm9ZTF3H;4260557421178;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620567054;1.2.2026;cpc;0,51;;105;10;9,52381;0;5,1;0;0;upmTYL3Y7;4260557420737;0,51
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;626443803;1.2.2026;cpc;0,51;;109;5;4,901961;0;2,55;0;0;upmGAZP3H;4260557423189;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prostaid Complex;658727261;1.2.2026;cpc;0,81;;106;1;0,990099;0;0,81;0;0;upmCEE43U;4260557420515;0,81
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Boswellia;649114866;1.2.2026;cpc;0,31;;100;0;0;0;0;0;0;upmEH2K74;4260557422588;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;649149549;1.2.2026;cpc;0,41;;100;3;3;0;1,23;0;0;upmG4PKUG;4260557423042;0,41
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331759;1.2.2026;cpc;0,31;;100;0;0;0;0;0;0;14250692;4260309483065;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iodio naturale BIO;658445106;1.2.2026;cpc;0,31;;98;0;0;0;0;0;0;14250769;4260557420256;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;658295889;1.2.2026;cpc;0,31;;97;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folat;658280132;1.2.2026;cpc;0,31;;96;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina;649092862;1.2.2026;cpc;0,41;;95;1;1,052632;0;0,41;0;0;upmYPTY2W;4260557421925;0,41
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;1.2.2026;cpc;0,71;;94;2;2,12766;0;1,42;0;0;upmKAXT9Y;4260557422915;0,71
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331659;1.2.2026;cpc;0,51;;94;9;9,574468;0;4,59;0;0;14251094;4260309482754;0,51
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;643140961;1.2.2026;cpc;0,31;;93;1;1,075269;0;0,31;0;0;upmGAZP3H;4260557423189;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077470;1.2.2026;cpc;0,31;;93;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;649077110;1.2.2026;cpc;0,31;;93;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;658280184;1.2.2026;cpc;0,31;;92;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Triptofano;658352473;1.2.2026;cpc;0,31;;92;0;0;0;0;0;0;14250841;4260309481108;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445102;1.2.2026;cpc;0,31;;91;0;0;0;0;0;0;14250953;4260557420249;0
LIFETIME_BUDGET_EXCEEDED_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;618496728;1.2.2026;cpc;1,01;;91;6;6,593407;0;6,06;0;0;upmYCXAL7;4260557421932;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;1.2.2026;cpc;0,51;;91;2;2,197802;0;1,02;0;0;upmTZFCGA;4260557422199;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291480;1.2.2026;cpc;0,61;;91;1;1,098901;0;0,61;0;0;upm7DM474;4260557423448;0,61
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;643125971;1.2.2026;cpc;0,31;;90;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;619682810;1.2.2026;cpc;0,51;;90;1;1,123596;0;0,51;0;0;upmWRWWCG;4260557421048;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;658280176;1.2.2026;cpc;0,31;;89;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamino Spray per Bambini;649081621;1.2.2026;cpc;0,31;;89;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;625779008;1.2.2026;cpc;0,91;;89;1;1,123596;0;0,91;0;0;upm9KDWAZ;4260557421383;0,91
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;641628925;1.2.2026;cpc;0,51;;88;2;2,272727;0;1,02;0;0;upmHCULGA;4260557422755;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381503;1.2.2026;cpc;0,31;;88;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;1.2.2026;cpc;0,51;;87;6;6,896552;0;3,06;0;0;upmKY422A;4260557422212;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620608017;1.2.2026;cpc;0,51;;87;1;1,149425;0;0,51;0;0;upmTYL3Y7;4260557420737;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;1.2.2026;cpc;1,01;;87;6;6,896552;0;6,06;0;0;upmKAXT9Y;4260557422915;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;649076940;1.2.2026;cpc;0,31;;87;1;1,149425;0;0,31;0;0;upmTYL3Y7;4260557420737;0,31
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658295461;1.2.2026;cpc;1,01;;86;0;0;0;0;0;0;upmX777MU;4260557423363;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;643130229;1.2.2026;cpc;0,31;;86;1;1,162791;0;0,31;0;0;upmDZU3ZG;4260557422854;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;1.2.2026;cpc;1,01;;84;3;3,571429;0;3,03;0;0;upm2XGYDU;4260557422489;1,01
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;620596596;1.2.2026;cpc;0,51;;88;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;619721771;1.2.2026;cpc;0,51;;83;1;1,204819;0;0,51;0;0;upm3RXHUC;4260557422229;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;658280147;1.2.2026;cpc;0,31;;83;1;1,204819;0;0,31;0;0;upmTF7MFK;4260557422625;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643077960;1.2.2026;cpc;0,31;;83;1;1,204819;0;0,31;0;0;14250692;4260309483065;0,31
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;620501456;1.2.2026;cpc;0,51;;82;2;2,439024;0;1,02;0;0;upmGPMUEM;4260557422427;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280044;1.2.2026;cpc;0,51;;89;2;2,439024;0;1,02;0;0;upmYMX3D7;4260557421147;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;643089842;1.2.2026;cpc;0,31;1;81;1;1,234568;100;0,31;21,9;7064,516129;upmYMX3D7;4260557421147;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;649151902;1.2.2026;cpc;0,31;;81;1;1,234568;0;0,31;0;0;upmPHKX9F;4260557423141;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;620527447;1.2.2026;cpc;0,51;;80;1;1,25;0;0,51;0;0;upm9HWLUD;4260557421055;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;643093284;1.2.2026;cpc;0,31;;80;1;1,25;0;0,31;0;0;upmYCXAL7;4260557421932;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera + Tribulus + Zinco;649107264;1.2.2026;cpc;0,51;;79;4;5,063291;0;2,04;0;0;upmEK72LX;4260557422434;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620501440;1.2.2026;cpc;1,01;;80;1;1,265823;0;1,01;0;0;14250551;4260309484208;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;649076562;1.2.2026;cpc;0,61;;79;1;1,265823;0;0,61;0;0;upmFY9KW9;4260557420331;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353188;1.2.2026;cpc;0,31;;79;1;1,265823;0;0,31;0;0;14251183;4260309481672;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;643092529;1.2.2026;cpc;0,31;;78;0;0;0;0;0;0;upm97PFY9;4260557421826;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;658280164;1.2.2026;cpc;0,31;;77;4;5,194805;0;1,24;0;0;upm2FC2LC;4260557422885;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;620566536;1.2.2026;cpc;0,51;;76;7;9,210526;0;3,57;0;0;upmUPLLZH;4260557420676;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;620545279;1.2.2026;cpc;0,91;;76;4;5,263158;0;3,64;0;0;upm9KDWAZ;4260557421383;0,91
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);658280014;1.2.2026;cpc;0,31;;75;1;1,333333;0;0,31;0;0;upmUEXHE2;4260557420850;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331670;1.2.2026;cpc;0,31;;75;0;0;0;0;0;0;14251094;4260309482754;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;658752940;1.2.2026;cpc;0,41;;75;3;4;0;1,23;0;0;upm9KDWAZ;4260557421383;0,41
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;649143954;1.2.2026;cpc;0,31;;74;1;1,351351;0;0,31;0;0;upmR9H2HU;4260557422892;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445100;1.2.2026;cpc;0,31;;74;1;1,351351;0;0,31;0;0;14250812;4260557420188;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;643093976;1.2.2026;cpc;0,31;;73;2;2,739726;0;0,62;0;0;upmWMGCRY;4260557422090;0,31
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;641620457;1.2.2026;cpc;0,71;;73;2;2,739726;0;1,42;0;0;upmE39PTR;NOT_FOUND;0,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;649146937;1.2.2026;cpc;0,31;;73;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;620565118;1.2.2026;cpc;0,51;;72;5;6,944444;0;2,55;0;0;14250692;4260309483065;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;643237471;1.2.2026;cpc;0,31;;72;1;1,388889;0;0,31;0;0;14250841;4260309481108;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;1.2.2026;cpc;0,71;;71;1;1,408451;0;0,71;0;0;14250893;4260309481115;0,71
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;625777201;1.2.2026;cpc;0,51;;71;1;1,408451;0;0,51;0;0;upm9ZTF3H;4260557421178;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;629496627;1.2.2026;cpc;0,51;;70;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;620551671;1.2.2026;cpc;0,51;;70;2;2,857143;0;1,02;0;0;upmXXW9XA;4260557423059;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352460;1.2.2026;cpc;1,51;;70;1;1,428571;0;1,51;0;0;14250686;4260309481603;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381392;1.2.2026;cpc;0,3;;68;1;1,470588;0;0,3;0;0;14250640;4260309482747;0,3
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;1.2.2026;cpc;0,51;;68;1;1,470588;0;0,51;0;0;upmKAXT9Y;4260557422915;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658295457;1.2.2026;cpc;1,01;;68;2;2,941176;0;2,02;0;0;upm7PGM77;4260557421765;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;620565790;1.2.2026;cpc;1,01;1;67;3;4,477612;33,333333;3,03;62,7;2069,306931;upmGMGWYP;4260309481979;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamino Spray per Bambini;641644236;1.2.2026;cpc;0,51;;67;4;5,970149;0;2,04;0;0;upm9ZTF3H;4260557421178;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen;658282829;1.2.2026;cpc;0,31;;67;2;2,985075;0;0,62;0;0;upmGAZP3H;4260557423189;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279992;1.2.2026;cpc;0,31;;66;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;619660946;1.2.2026;cpc;1,01;1;66;8;12,121212;12,5;8,08;27,9;345,29703;14251036;4260557420102;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prostaid Complex;658727269;1.2.2026;cpc;0,71;;66;0;0;0;0;0;0;upmCEE43U;4260557420515;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;643091125;1.2.2026;cpc;0,51;;65;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;658280058;1.2.2026;cpc;0,51;;64;1;1,5625;0;0,51;0;0;upm9KDWAZ;4260557421383;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;619661620;1.2.2026;cpc;0,51;;64;0;0;0;0;0;0;14250769;4260557420256;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera + Tribulus + Zinco;649108075;1.2.2026;cpc;0,31;;63;2;3,174603;0;0,62;0;0;upmEK72LX;4260557422434;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;626442372;1.2.2026;cpc;1,01;;62;3;4,83871;0;3,03;0;0;upmKAXT9Y;4260557422915;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334303;1.2.2026;cpc;0,31;;62;0;0;0;0;0;0;14250611;4260309483218;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;641627926;1.2.2026;cpc;0,51;;62;5;8,064516;0;2,55;0;0;upmK7YWLD;4260557422649;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;641649766;1.2.2026;cpc;0,51;;62;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;658280177;1.2.2026;cpc;0,61;;61;1;1,639344;0;0,61;0;0;upmKAXT9Y;4260557422915;0,61
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;643093986;1.2.2026;cpc;0,31;;60;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280040;1.2.2026;cpc;0,51;;62;0;0;0;0;0;0;upmT99EZK;4260557421123;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;643082833;1.2.2026;cpc;0,31;;60;0;0;0;0;0;0;14251036;4260557420102;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enzima della Papaya;658445112;1.2.2026;cpc;0,31;;60;0;0;0;0;0;0;14250930;4260309482648;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;643089721;1.2.2026;cpc;0,31;;59;0;0;0;0;0;0;upm9RX43T;4260557421031;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomammano BIO;649158747;1.2.2026;cpc;0,31;;59;2;3,389831;0;0,62;0;0;upmLXEUT7;4260557423240;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;658282836;1.2.2026;cpc;1,21;;58;0;0;0;0;0;0;upmX4LT4H;4260557423257;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620564961;1.2.2026;cpc;0,51;;57;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
